Time (s),VplgR (V),VplgL (V),Current (V)
6790.667629,1.67155778894,1.36301724138,-0.000196131026
6790.86059999,1.67155778894,1.36305747126,-0.000102503838
6791.06190801,1.67155778894,1.36309770115,-0.000111161454
6791.26806498,1.67155778894,1.36313793103,-0.000209422123
6791.46658111,1.67155778894,1.36317816092,-0.000144204106
6791.66833115,1.67155778894,1.3632183908,-8.17408662e-05
6791.8608551,1.67155778894,1.36325862069,-0.000174162945
6792.06269598,1.67155778894,1.36329885057,-0.000195904128
6792.26809716,1.67155778894,1.36333908046,-0.000110621037
6792.46754098,1.67155778894,1.36337931034,-8.73765025e-05
6792.66845107,1.67155778894,1.36341954023,-0.000202203857
6792.86814713,1.67155778894,1.36345977011,-0.000154885155
6793.07272601,1.67155778894,1.3635,-9.05385186e-05
6793.26203299,1.67155778894,1.36354022989,-0.00017048734
6793.46788406,1.67155778894,1.36358045977,-0.000218347901
6793.66737294,1.67155778894,1.36362068966,-0.000113216166
6793.86794806,1.67155778894,1.36366091954,-8.93340089e-05
6794.06862998,1.67155778894,1.36370114943,-0.000212788659
6794.26458907,1.67155778894,1.36374137931,-0.000164326206
6794.46783209,1.67155778894,1.3637816092,-8.69254729e-05
6794.66881204,1.67155778894,1.36382183908,-0.000151703169
6794.87013698,1.67155778894,1.36386206897,-0.000212433635
6795.07066894,1.67155778894,1.36390229885,-0.000114388796
6795.26848006,1.67155778894,1.36394252874,-6.61997977e-05
6795.4665041,1.67155778894,1.36398275862,-0.000210900329
6795.66541314,1.67155778894,1.36402298851,-0.000174513277
6795.87211013,1.67155778894,1.36406321839,-9.08418109e-05
6796.06920004,1.67155778894,1.36410344828,-0.000143114371
6796.26963711,1.67155778894,1.36414367816,-0.000220209403
6796.46652412,1.67155778894,1.36418390805,-0.000111205244
6796.66567516,1.67155778894,1.36422413793,-6.37957124e-05
6796.87478399,1.67155778894,1.36426436782,-0.000208656132
6797.06907201,1.67155778894,1.3643045977,-0.000185884522
6797.26985407,1.67155778894,1.36434482759,-9.33829238e-05
6797.47124815,1.67155778894,1.36438505747,-0.000135600631
6797.67097712,1.67155778894,1.36442528736,-0.000221177629
6797.86724615,1.67155778894,1.36446551724,-0.000126624203
6798.07049394,1.67155778894,1.36450574713,-8.6336574e-05
6798.27009201,1.67155778894,1.36454597701,-0.000225039468
6798.47649312,1.67155778894,1.3645862069,-0.000215139929
6798.66985798,1.67155778894,1.36462643678,-0.000116914507
6798.86816716,1.67155778894,1.36466666667,-0.000150103454
6799.07733703,1.67155778894,1.36470689655,-0.000259783374
6799.27590704,1.67155778894,1.36474712644,-0.000167098667
6799.47679806,1.67155778894,1.36478735632,-0.000114709291
6799.67003202,1.67155778894,1.36482758621,-0.000240527121
6799.87604594,1.67155778894,1.36486781609,-0.000255144477
6800.07006907,1.67155778894,1.36490804598,-0.00016655825
6800.27103806,1.67155778894,1.36494827586,-0.000200740928
6800.47511005,1.67155778894,1.36498850575,-0.000315358228
6800.67816114,1.67155778894,1.36502873563,-0.000282175657
6800.87828493,1.67155778894,1.36506896552,-0.000272694184
6801.07258415,1.67155778894,1.3651091954,-0.000439766787
6801.27111197,1.67155778894,1.36514942529,-0.00049000713
6801.47754502,1.67155778894,1.36518965517,-0.000414161481
6801.67816615,1.67155778894,1.36522988506,-0.000453234374
6801.87915111,1.67155778894,1.36527011494,-0.000648494543
6802.07811594,1.67155778894,1.36531034483,-0.000705983231
6802.27923107,1.67155778894,1.36535057471,-0.000683332529
6802.47284603,1.67155778894,1.3653908046,-0.00080436144
6802.67251611,1.67155778894,1.36543103448,-0.000822381304
6802.87788606,1.67155778894,1.36547126437,-0.000669827528
6803.08562613,1.67155778894,1.36551149425,-0.000580293285
6803.2797401,1.67155778894,1.36555172414,-0.00061769332
6803.47657704,1.67155778894,1.36559195402,-0.000497218419
6803.67234802,1.67155778894,1.36563218391,-0.000353424998
6803.87982202,1.67155778894,1.36567241379,-0.000379452821
6804.07840014,1.67155778894,1.36571264368,-0.000389731806
6804.27825403,1.67155778894,1.36575287356,-0.000265320239
6804.47901416,1.67155778894,1.36579310345,-0.000208110181
6804.678195,1.67155778894,1.36583333333,-0.000315400934
6804.87425113,1.67155778894,1.36587356322,-0.000230852796
6805.07780409,1.67155778894,1.3659137931,-0.000115690511
6805.27826715,1.67155778894,1.36595402299,-0.000153977803
6805.47928405,1.67155778894,1.36599425287,-0.000199966878
6805.68403101,1.67155778894,1.36603448276,-0.00011402162
6805.87646508,1.67155778894,1.36607471264,-6.98104349e-05
6806.07920694,1.67155778894,1.36611494253,-0.000195156182
6806.28310108,1.67155778894,1.36615517241,-0.000158703563
6806.47938108,1.67155778894,1.3661954023,-8.91275634e-05
6806.6809411,1.67155778894,1.36623563218,-0.000112427798
6806.87959194,1.67155778894,1.36627586207,-0.000206536212
6807.0789361,1.67155778894,1.36631609195,-0.000108126481
6807.27794313,1.67155778894,1.36635632184,-6.45668782e-05
6807.48008704,1.67155778894,1.36639655172,-0.000199911537
6807.68013716,1.67155778894,1.36643678161,-0.000186536463
6807.87986493,1.67155778894,1.36647701149,-9.03071696e-05
6808.08161998,1.67155778894,1.36651724138,-0.000113420328
6808.27795911,1.67155778894,1.36655747126,-0.000198561457
6808.48030114,1.67155778894,1.36659770115,-0.000130053299
6808.68028903,1.67155778894,1.36663793103,-6.45505175e-05
6808.88530111,1.67155778894,1.36667816092,-0.000181484916
6809.08029604,1.67155778894,1.3667183908,-0.000150171789
6809.28561807,1.67155778894,1.36675862069,-8.01090301e-05
6809.47977209,1.67155778894,1.36679885057,-0.000100306923
6809.67890215,1.67155778894,1.36683908046,-0.000202922566
6809.8856461,1.67155778894,1.36687931034,-0.000131125348
6810.08612394,1.67155778894,1.36691954023,-3.18583146e-05
6810.28712296,1.67155778894,1.36695977011,-0.000187631974
6810.48046494,1.67155778894,1.367,-0.000195734496
6811.80320811,1.67159798995,1.36,-0.00020855351
6811.97065902,1.67159798995,1.36004022989,-0.000154056364
6812.14063311,1.67159798995,1.36008045977,-7.09197813e-05
6812.31876612,1.67159798995,1.36012068966,-9.58667704e-05
6812.49791098,1.67159798995,1.36016091954,-0.000200368701
6812.68723011,1.67159798995,1.36020114943,-0.000145332581
6812.88424015,1.67159798995,1.36024137931,-7.4592377e-05
6813.08776402,1.67159798995,1.3602816092,-0.000138562094
6813.28841305,1.67159798995,1.36032183908,-0.000199349225
6813.48960996,1.67159798995,1.36036206897,-9.22735774e-05
6813.68741298,1.67159798995,1.36040229885,-7.0716703e-05
6813.88784695,1.67159798995,1.36044252874,-0.000193713948
6814.08857512,1.67159798995,1.36048275862,-0.0001513224
6814.28492999,1.67159798995,1.36052298851,-6.62540553e-05
6814.48775411,1.67159798995,1.36056321839,-0.000140124395
6814.688658,1.67159798995,1.36060344828,-0.000201109788
6814.89097905,1.67159798995,1.36064367816,-0.000100850466
6815.0858531,1.67159798995,1.36068390805,-6.737447e-05
6815.28526711,1.67159798995,1.36072413793,-0.000202930025
6815.48923707,1.67159798995,1.36076436782,-0.000170920684
6815.68840003,1.67159798995,1.3608045977,-8.29285319e-05
6815.88949203,1.67159798995,1.36084482759,-0.000125388414
6816.0944531,1.67159798995,1.36088505747,-0.000194440841
6816.29382515,1.67159798995,1.36092528736,-0.000107315976
6816.486763,1.67159798995,1.36096551724,-6.07197165e-05
6816.68355298,1.67159798995,1.36100574713,-0.000202614581
6816.889992,1.67159798995,1.36104597701,-0.000184152472
6817.08919501,1.67159798995,1.3610862069,-7.66537064e-05
6817.29556894,1.67159798995,1.36112643678,-0.000117696741
6817.48771405,1.67159798995,1.36116666667,-0.000204068967
6817.689188,1.67159798995,1.36120689655,-0.00010686603
6817.89024711,1.67159798995,1.36124712644,-6.51809222e-05
6818.0959301,1.67159798995,1.36128735632,-0.000192207471
6818.29433298,1.67159798995,1.36132758621,-0.000206821218
6818.49685812,1.67159798995,1.36136781609,-8.24196358e-05
6818.69062304,1.67159798995,1.36140804598,-9.76897748e-05
6818.88814402,1.67159798995,1.36144827586,-0.000215559437
6819.09030914,1.67159798995,1.36148850575,-0.000124437273
6819.2978611,1.67159798995,1.36152873563,-6.1936978e-05
6819.49739504,1.67159798995,1.36156896552,-0.00019518722
6819.69727802,1.67159798995,1.3616091954,-0.000194790089
6819.89074016,1.67159798995,1.36164942529,-9.32066743e-05
6820.09587812,1.67159798995,1.36168965517,-7.60139171e-05
6820.29855704,1.67159798995,1.36172988506,-0.000203635624
6820.49671912,1.67159798995,1.36177011494,-0.000138057166
6820.69855094,1.67159798995,1.36181034483,-7.2592523e-05
6820.89835405,1.67159798995,1.36185057471,-0.000171750317
6821.09273505,1.67159798995,1.3618908046,-0.000198024649
6821.29268813,1.67159798995,1.36193103448,-8.97969485e-05
6821.49805903,1.67159798995,1.36197126437,-7.24879752e-05
6821.69734812,1.67159798995,1.36201149425,-0.000193536256
6821.89811897,1.67159798995,1.36205172414,-0.00015808266
6822.09299612,1.67159798995,1.36209195402,-7.06043373e-05
6822.29219413,1.67159798995,1.36213218391,-0.000152544953
6822.49910998,1.67159798995,1.36217241379,-0.000216601291
6822.69747901,1.67159798995,1.36221264368,-9.86643774e-05
6822.89783216,1.67159798995,1.36225287356,-7.00785973e-05
6823.09889603,1.67159798995,1.36229310345,-0.000207663844
6823.29841113,1.67159798995,1.36233333333,-0.000166353972
6823.49378109,1.67159798995,1.36237356322,-6.93962188e-05
6823.69313216,1.67159798995,1.3624137931,-0.000131075783
6823.89809203,1.67159798995,1.36245402299,-0.000209056272
6824.09867001,1.67159798995,1.36249425287,-0.000118749305
6824.29905009,1.67159798995,1.36253448276,-6.98691432e-05
6824.49420214,1.67159798995,1.36257471264,-0.000222102908
6824.69566607,1.67159798995,1.36261494253,-0.000180352592
6824.89827013,1.67159798995,1.36265517241,-8.65283424e-05
6825.09943914,1.67159798995,1.3626954023,-0.00013235452
6825.30731106,1.67159798995,1.36273563218,-0.000210745374
6825.49930215,1.67159798995,1.36277586207,-0.000103797494
6825.70019698,1.67159798995,1.36281609195,-5.94396547e-05
6825.89706111,1.67159798995,1.36285632184,-0.000194317165
6826.09928703,1.67159798995,1.36289655172,-0.000183863015
6826.30004811,1.67159798995,1.36293678161,-9.0803914e-05
6826.5027101,1.67159798995,1.36297701149,-0.000131902048
6826.70054102,1.67159798995,1.36301724138,-0.000202565858
6826.89847994,1.67159798995,1.36305747126,-0.000129590117
6827.10369015,1.67159798995,1.36309770115,-6.8389495e-05
6827.30062199,1.67159798995,1.36313793103,-0.000203737763
6827.50082111,1.67159798995,1.36317816092,-0.00019011522
6827.70009708,1.67159798995,1.3632183908,-9.69716662e-05
6827.89980912,1.67159798995,1.36325862069,-0.000110978587
6828.09942198,1.67159798995,1.36329885057,-0.000215407491
6828.29859495,1.67159798995,1.36333908046,-0.000130661809
6828.50551295,1.67159798995,1.36337931034,-6.86302285e-05
6828.70696497,1.67159798995,1.36341954023,-0.000186298738
6828.90621614,1.67159798995,1.36345977011,-0.000202147191
6829.09978604,1.67159798995,1.3635,-8.96954094e-05
6829.29886913,1.67159798995,1.36354022989,-8.4964116e-05
6829.50536203,1.67159798995,1.36358045977,-0.000192758473
6829.70789695,1.67159798995,1.36362068966,-0.000133674162
6829.90610003,1.67159798995,1.36366091954,-6.80172679e-05
6830.10738301,1.67159798995,1.36370114943,-0.000162994895
6830.30850816,1.67159798995,1.36374137931,-0.000198307972
6830.5011251,1.67159798995,1.3637816092,-0.000108293346
6830.70605707,1.67159798995,1.36382183908,-8.46314695e-05
6830.90807104,1.67159798995,1.36386206897,-0.000198820477
6831.10868812,1.67159798995,1.36390229885,-0.000150087694
6831.30874205,1.67159798995,1.36394252874,-8.35766223e-05
6831.50098014,1.67159798995,1.36398275862,-0.000159929367
6831.70775604,1.67159798995,1.36402298851,-0.000212025194
6831.90897393,1.67159798995,1.36406321839,-0.000114793745
6832.10811305,1.67159798995,1.36410344828,-7.5182601e-05
6832.30822396,1.67159798995,1.36414367816,-0.000206953195
6832.50899816,1.67159798995,1.36418390805,-0.000169135818
6832.70834708,1.67159798995,1.36422413793,-8.51063191e-05
6832.90429211,1.67159798995,1.36426436782,-0.000146425083
6833.10736895,1.67159798995,1.3643045977,-0.000216028994
6833.30835295,1.67159798995,1.36434482759,-0.000113313255
6833.50907207,1.67159798995,1.36438505747,-6.79818964e-05
6833.70690203,1.67159798995,1.36442528736,-0.000209050979
6833.90537214,1.67159798995,1.36446551724,-0.000184999548
6834.11014795,1.67159798995,1.36450574713,-9.38752175e-05
6834.30891395,1.67159798995,1.36454597701,-0.000132723621
6834.51006913,1.67159798995,1.3645862069,-0.000230664878
6834.70904493,1.67159798995,1.36462643678,-0.000135294088
6834.90931416,1.67159798995,1.36466666667,-7.74691451e-05
6835.10636711,1.67159798995,1.36470689655,-0.000217094068
6835.31046796,1.67159798995,1.36474712644,-0.000223009777
6835.51258993,1.67159798995,1.36478735632,-0.000119251942
6835.71009898,1.67159798995,1.36482758621,-0.000170702087
6835.91013193,1.67159798995,1.36486781609,-0.000270990763
6836.10647106,1.67159798995,1.36490804598,-0.000209859559
6836.30556798,1.67159798995,1.36494827586,-0.000166216461
6836.50956702,1.67159798995,1.36498850575,-0.000328019278
6836.710186,1.67159798995,1.36502873563,-0.000353337536
6836.90967202,1.67159798995,1.36506896552,-0.000256152526
6837.11072993,1.67159798995,1.3651091954,-0.000316522191
6837.31625915,1.67159798995,1.36514942529,-0.00047844315
6837.50734496,1.67159798995,1.36518965517,-0.000446847183
6837.70894814,1.67159798995,1.36522988506,-0.000420562866
6837.90981603,1.67159798995,1.36527011494,-0.000602456503
6838.11459398,1.67159798995,1.36531034483,-0.000713162999
6838.31374598,1.67159798995,1.36535057471,-0.000649575494
6838.50981712,1.67159798995,1.3653908046,-0.000670653551
6838.70917702,1.67159798995,1.36543103448,-0.000799911303
6838.91476798,1.67159798995,1.36547126437,-0.000713373537
6839.11740708,1.67159798995,1.36551149425,-0.000585191685
6839.31789494,1.67159798995,1.36555172414,-0.000604857821
6839.51733613,1.67159798995,1.36559195402,-0.000565582933
6839.71201801,1.67159798995,1.36563218391,-0.000407447777
6839.91103697,1.67159798995,1.36567241379,-0.000347735346
6840.11120796,1.67159798995,1.36571264368,-0.000424075456
6840.31785607,1.67159798995,1.36575287356,-0.00031956414
6840.51616216,1.67159798995,1.36579310345,-0.000228548325
6840.71229196,1.67159798995,1.36583333333,-0.000269929298
6840.91111612,1.67159798995,1.36587356322,-0.000274790043
6841.11546493,1.67159798995,1.3659137931,-0.000137992923
6841.31690311,1.67159798995,1.36595402299,-8.7351599e-05
6841.52100301,1.67159798995,1.36599425287,-0.000226956911
6841.71822214,1.67159798995,1.36603448276,-0.000177304025
6841.91775298,1.67159798995,1.36607471264,-8.46281023e-05
6842.11567116,1.67159798995,1.36611494253,-0.000155678216
6842.31475616,1.67159798995,1.36615517241,-0.000207357785
6842.51767993,1.67159798995,1.3661954023,-0.00010954297
6842.718431,1.67159798995,1.36623563218,-7.05613895e-05
6842.919312,1.67159798995,1.36627586207,-0.000211978996
6843.11585903,1.67159798995,1.36631609195,-0.000172844986
6843.315485,1.67159798995,1.36635632184,-9.16052758e-05
6843.51854706,1.67159798995,1.36639655172,-0.000130789335
6843.719419,1.67159798995,1.36643678161,-0.000216836732
6843.91709399,1.67159798995,1.36647701149,-0.000119274561
6844.11900711,1.67159798995,1.36651724138,-7.10841208e-05
6844.31864405,1.67159798995,1.36655747126,-0.000203275907
6844.51662302,1.67159798995,1.36659770115,-0.000181378685
6844.715729,1.67159798995,1.36663793103,-8.60637192e-05
6844.91940713,1.67159798995,1.36667816092,-0.00010979008
6845.11892009,1.67159798995,1.3667183908,-0.000196407248
6845.31971693,1.67159798995,1.36675862069,-0.00011704095
6845.51702213,1.67159798995,1.36679885057,-6.25033819e-05
6845.71824694,1.67159798995,1.36683908046,-0.000201204951
6845.91980696,1.67159798995,1.36687931034,-0.000189406255
6846.12578607,1.67159798995,1.36691954023,-0.000105028349
6846.32017493,1.67159798995,1.36695977011,-0.000107262802
6846.52812314,1.67159798995,1.367,-0.000212214196
6847.8427031,1.67163819095,1.36,-0.000184800562
6848.01020694,1.67163819095,1.36004022989,-0.000203604103
6848.18091702,1.67163819095,1.36008045977,-0.000109462726
6848.35883713,1.67163819095,1.36012068966,-5.78169615e-05
6848.53018308,1.67163819095,1.36016091954,-0.000176932639
6848.72742295,1.67163819095,1.36020114943,-0.000213489323
6848.92695808,1.67163819095,1.36024137931,-9.66683739e-05
6849.12274194,1.67163819095,1.3602816092,-7.21470275e-05
6849.32171893,1.67163819095,1.36032183908,-0.000197244582
6849.52745914,1.67163819095,1.36036206897,-0.000138919044
6849.72662306,1.67163819095,1.36040229885,-8.34598059e-05
6849.92621708,1.67163819095,1.36044252874,-0.000150371859
6850.12308216,1.67163819095,1.36048275862,-0.00019673316
6850.32199311,1.67163819095,1.36052298851,-0.000102152422
6850.52668309,1.67163819095,1.36056321839,-9.23557472e-05
6850.72797203,1.67163819095,1.36060344828,-0.000199439213
6850.92734694,1.67163819095,1.36064367816,-0.00016084562
6851.12936497,1.67163819095,1.36068390805,-7.77262394e-05
6851.32201099,1.67163819095,1.36072413793,-0.000129446231
6851.52393508,1.67163819095,1.36076436782,-0.000188942474
6851.72290397,1.67163819095,1.3608045977,-9.91162488e-05
6851.92768812,1.67163819095,1.36084482759,-7.08063321e-05
6852.12885714,1.67163819095,1.36088505747,-0.000208566745
6852.33731794,1.67163819095,1.36092528736,-0.00016114422
6852.52432609,1.67163819095,1.36096551724,-8.16597798e-05
6852.72574997,1.67163819095,1.36100574713,-0.000151204258
6852.92826605,1.67163819095,1.36104597701,-0.000214690224
6853.129107,1.67163819095,1.3610862069,-0.000112619208
6853.33499002,1.67163819095,1.36112643678,-7.08633568e-05
6853.52961016,1.67163819095,1.36116666667,-0.000203007503
6853.72907996,1.67163819095,1.36120689655,-0.000187196705
6853.92575908,1.67163819095,1.36124712644,-9.86875973e-05
6854.12732911,1.67163819095,1.36128735632,-0.000113204498
6854.33392906,1.67163819095,1.36132758621,-0.000201959273
6854.53099513,1.67163819095,1.36136781609,-0.000111444052
6854.72905993,1.67163819095,1.36140804598,-5.81232626e-05
6854.92779613,1.67163819095,1.36144827586,-0.00020972289
6855.12681699,1.67163819095,1.36148850575,-0.000206522376
6855.33625913,1.67163819095,1.36152873563,-8.97507504e-05
6855.52979112,1.67163819095,1.36156896552,-0.000100764329
6855.72997594,1.67163819095,1.3616091954,-0.000209784006
6855.92968798,1.67163819095,1.36164942529,-0.000133380013
6856.13007212,1.67163819095,1.36168965517,-7.44637676e-05
6856.33364606,1.67163819095,1.36172988506,-0.000193870828
6856.52897096,1.67163819095,1.36177011494,-0.000210252238
6856.72982502,1.67163819095,1.36181034483,-9.68241706e-05
6856.93576598,1.67163819095,1.36185057471,-8.81089296e-05
6857.13049006,1.67163819095,1.3618908046,-0.000211507397
6857.32951498,1.67163819095,1.36193103448,-0.000133305302
6857.53572893,1.67163819095,1.36197126437,-6.80327868e-05
6857.73038507,1.67163819095,1.36201149425,-0.000168380171
6857.93687201,1.67163819095,1.36205172414,-0.000175543821
6858.13738608,1.67163819095,1.36209195402,-9.4500813e-05
6858.33814311,1.67163819095,1.36213218391,-9.30276577e-05
6858.53064609,1.67163819095,1.36217241379,-0.000197959082
6858.73221207,1.67163819095,1.36221264368,-0.00014046426
6858.93625593,1.67163819095,1.36225287356,-7.29298617e-05
6859.13756013,1.67163819095,1.36229310345,-0.000150295706
6859.33638716,1.67163819095,1.36233333333,-0.000198174912
6859.53593016,1.67163819095,1.36237356322,-0.000110432636
6859.73244905,1.67163819095,1.3624137931,-7.91657068e-05
6859.93699312,1.67163819095,1.36245402299,-0.000208935363
6860.13792706,1.67163819095,1.36249425287,-0.000171233361
6860.33801103,1.67163819095,1.36253448276,-8.15125259e-05
6860.53802109,1.67163819095,1.36257471264,-0.000140881001
6860.73833013,1.67163819095,1.36261494253,-0.000214846863
6860.934304,1.67163819095,1.36265517241,-0.000116466728
6861.13335013,1.67163819095,1.3626954023,-6.86185601e-05
6861.33823204,1.67163819095,1.36273563218,-0.000197226538
6861.53777695,1.67163819095,1.36277586207,-0.000164430512
6861.73853302,1.67163819095,1.36281609195,-7.53826706e-05
6861.93451309,1.67163819095,1.36285632184,-0.000122557844
6862.13336515,1.67163819095,1.36289655172,-0.000204008692
6862.33961296,1.67163819095,1.36293678161,-0.000111836373
6862.53917599,1.67163819095,1.36297701149,-6.89326791e-05
6862.73863196,1.67163819095,1.36301724138,-0.000203398499
6862.93944001,1.67163819095,1.36305747126,-0.000187215233
6863.14243007,1.67163819095,1.36309770115,-9.09763131e-05
6863.33542395,1.67163819095,1.36313793103,-0.000126485368
6863.53691006,1.67163819095,1.36317816092,-0.000207169025
6863.74010897,1.67163819095,1.3632183908,-0.000127192891
6863.94068503,1.67163819095,1.36325862069,-6.81864167e-05
6864.13650012,1.67163819095,1.36329885057,-0.000187733272
6864.33724093,1.67163819095,1.36333908046,-0.00019824433
6864.53924298,1.67163819095,1.36337931034,-9.88395435e-05
6864.73893595,1.67163819095,1.36341954023,-0.00011375935
6864.93956995,1.67163819095,1.36345977011,-0.000201197492
6865.139781,1.67163819095,1.3635,-0.00013529108
6865.340065,1.67163819095,1.36354022989,-6.79500169e-05
6865.53742003,1.67163819095,1.36358045977,-0.000189177431
6865.73897409,1.67163819095,1.36362068966,-0.000194398251
6865.9396441,1.67163819095,1.36366091954,-8.95675248e-05
6866.14006495,1.67163819095,1.36370114943,-0.000105991883
6866.34006095,1.67163819095,1.36374137931,-0.000160697041
6866.54011297,1.67163819095,1.3637816092,-0.000128585077
6866.74696612,1.67163819095,1.36382183908,-5.89686556e-05
6866.94466496,1.67163819095,1.36386206897,-0.000176782977
6867.14730501,1.67163819095,1.36390229885,-0.000184965744
6867.34688807,1.67163819095,1.36394252874,-8.83798591e-05
6867.54784203,1.67163819095,1.36398275862,-8.05687194e-05
6867.748487,1.67163819095,1.36402298851,-0.000206791622
6867.94097209,1.67163819095,1.36406321839,-0.00015655513
6868.13998103,1.67163819095,1.36410344828,-8.25945603e-05
6868.34772396,1.67163819095,1.36414367816,-0.000161579489
6868.54604506,1.67163819095,1.36418390805,-0.00020271612
6868.74655104,1.67163819095,1.36422413793,-9.88821328e-05
6868.94121695,1.67163819095,1.36426436782,-7.76260253e-05
6869.14281416,1.67163819095,1.3643045977,-0.000203115418
6869.34664011,1.67163819095,1.36434482759,-0.000168353584
6869.54746914,1.67163819095,1.36438505747,-8.710834e-05
6869.74717999,1.67163819095,1.36442528736,-0.00015105953
6869.94806504,1.67163819095,1.36446551724,-0.000212330653
6870.14877009,1.67163819095,1.36450574713,-0.000115216862
6870.34231615,1.67163819095,1.36454597701,-8.74058566e-05
6870.54591799,1.67163819095,1.3645862069,-0.000220701696
6870.74748397,1.67163819095,1.36462643678,-0.000190293995
6870.94760394,1.67163819095,1.36466666667,-0.00010107123
6871.14875698,1.67163819095,1.36470689655,-0.000146422074
6871.34488416,1.67163819095,1.36474712644,-0.000223577264
6871.54805112,1.67163819095,1.36478735632,-0.000135481164
6871.74970007,1.67163819095,1.36482758621,-8.89272522e-05
6871.94825411,1.67163819095,1.36486781609,-0.000230658261
6872.14865613,1.67163819095,1.36490804598,-0.000222265681
6872.34968901,1.67163819095,1.36494827586,-0.000136454083
6872.54907107,1.67163819095,1.36498850575,-0.000181104988
6872.74569297,1.67163819095,1.36502873563,-0.000277232867
6872.95528603,1.67163819095,1.36506896552,-0.000213209251
6873.14918804,1.67163819095,1.3651091954,-0.000177900024
6873.34969807,1.67163819095,1.36514942529,-0.00033452882
6873.54757905,1.67163819095,1.36518965517,-0.000345547691
6873.7467711,1.67163819095,1.36522988506,-0.000280785996
6873.95004201,1.67163819095,1.36527011494,-0.000323766927
6874.15529299,1.67163819095,1.36531034483,-0.000476846202
6874.34920812,1.67163819095,1.36535057471,-0.000470230912
6874.54944301,1.67163819095,1.3653908046,-0.00043661608
6874.75023103,1.67163819095,1.36543103448,-0.00058241429
6874.94769311,1.67163819095,1.36547126437,-0.000605336763
6875.14668107,1.67163819095,1.36551149425,-0.000498261957
6875.349931,1.67163819095,1.36555172414,-0.000494127505
6875.55034804,1.67163819095,1.36559195402,-0.000556613123
6875.75017405,1.67163819095,1.36563218391,-0.00042920833
6875.947927,1.67163819095,1.36567241379,-0.000298451078
6876.14958096,1.67163819095,1.36571264368,-0.000352217121
6876.34961414,1.67163819095,1.36575287356,-0.000343633615
6876.55072093,1.67163819095,1.36579310345,-0.00020889109
6876.75653815,1.67163819095,1.36583333333,-0.000172441479
6876.955127,1.67163819095,1.36587356322,-0.00027164102
6877.15551996,1.67163819095,1.3659137931,-0.000184822457
6877.35240912,1.67163819095,1.36595402299,-0.000105846554
6877.5503881,1.67163819095,1.36599425287,-0.000167844688
6877.75047612,1.67163819095,1.36603448276,-0.000200066251
6877.95764709,1.67163819095,1.36607471264,-0.000111657357
6878.15743208,1.67163819095,1.36611494253,-7.16821627e-05
6878.35166311,1.67163819095,1.36615517241,-0.000188357183
6878.55052304,1.67163819095,1.3661954023,-0.000159581319
6878.76020813,1.67163819095,1.36623563218,-8.91458494e-05
6878.95855308,1.67163819095,1.36627586207,-0.000150018518
6879.15826297,1.67163819095,1.36631609195,-0.000205840481
6879.35772395,1.67163819095,1.36635632184,-0.000108854216
6879.55753899,1.67163819095,1.36639655172,-6.3163624e-05
6879.75310898,1.67163819095,1.36643678161,-0.000225273826
6879.96286607,1.67163819095,1.36647701149,-0.000175898845
6880.15793014,1.67163819095,1.36651724138,-9.41900613e-05
6880.36068511,1.67163819095,1.36655747126,-0.000120820377
6880.55624294,1.67163819095,1.36659770115,-0.000205354922
6880.75263095,1.67163819095,1.36663793103,-0.000127664374
6880.95797706,1.67163819095,1.36667816092,-6.86587409e-05
6881.15909505,1.67163819095,1.3667183908,-0.000200323345
6881.35935593,1.67163819095,1.36675862069,-0.000162044954
6881.55915499,1.67163819095,1.36679885057,-8.40019066e-05
6881.75963306,1.67163819095,1.36683908046,-0.000127819929
6881.95455813,1.67163819095,1.36687931034,-0.000218693541
6882.15607405,1.67163819095,1.36691954023,-0.000126123967
6882.35844398,1.67163819095,1.36695977011,-5.65780469e-05
6882.55891109,1.67163819095,1.367,-0.000201824529
6883.87300801,1.67167839196,1.36,-0.000112627509
6884.04966998,1.67167839196,1.36004022989,-0.000205439017
6884.226372,1.67167839196,1.36008045977,-0.000157549702
6884.39896297,1.67167839196,1.36012068966,-9.81742506e-05
6884.56532693,1.67167839196,1.36016091954,-0.000108603739
6884.76645303,1.67167839196,1.36020114943,-0.00020887473
6884.95989299,1.67167839196,1.36024137931,-0.000158885105
6885.16029596,1.67167839196,1.3602816092,-7.83756549e-05
6885.35877395,1.67167839196,1.36032183908,-0.000182477563
6885.55785704,1.67167839196,1.36036206897,-0.000206450675
6885.76019597,1.67167839196,1.36040229885,-9.40570012e-05
6885.96011209,1.67167839196,1.36044252874,-9.34310472e-05
6886.16442394,1.67167839196,1.36048275862,-0.000203497871
6886.36684608,1.67167839196,1.36052298851,-0.000150306291
6886.568115,1.67167839196,1.36056321839,-7.2921319e-05
6886.75956011,1.67167839196,1.36060344828,-0.000155874918
6886.96716809,1.67167839196,1.36064367816,-0.000208684403
6887.16069293,1.67167839196,1.36068390805,-0.00011079512
6887.36812806,1.67167839196,1.36072413793,-8.49452299e-05
6887.56570196,1.67167839196,1.36076436782,-0.000209291471
6887.75930715,1.67167839196,1.3608045977,-0.000159438515
6887.96553016,1.67167839196,1.36084482759,-9.2294872e-05
6888.16699696,1.67167839196,1.36088505747,-0.000151026567
6888.36705804,1.67167839196,1.36092528736,-0.000200268846
6888.56610799,1.67167839196,1.36096551724,-0.00010797321
